word,pitch
ローマすうじ【ローマ数字】,ローマス＼ージ
ローマほうおうちょう【ローマ法王庁】,ローマホーオ＼ーチョー
ローミング,ローミンク゚￣
ローモンドこ【ローモンド湖】［地名］,ローモンド＼コ
ローヤルゼリー,ローヤルゼ＼リー
ローラー,ロ＼ーラー
ローラーカナリア,ローラーカ＼ナリア
ローラースケート,ローラーすケ＼ート
ローラースポーツ,ローラーすポ＼ーツ
ローリエ［食］,ロ＼ーリエ
ローリング,ローリンク゚￣
ロール,ロール￣
ロールキャベツ［食］,ロールキャ＼ベツ
ロールケーキ,ロールケ＼ーキ
ロールパン,ロール＼パン
ロールプレーイングゲーム,ロールプレーインク゚ゲ＼ーム
ロールモデル,ロールモ＼デル
ローン,ロ＼ーン
ローンテニス,ローンテ＼ニス
ろか【ろ過《×濾》】,ロ＼カ
ろかい《×櫓櫂》,ロカイ￣
ろかき【ろ過器《×濾》】,ロカ＼キ
ろかし【ろ過紙《×濾》】,ロカ＼シ
ろかせいびょうげんたい【ろ過性病原体《×濾》】［医学］,ロカセービョーケ゚ンタイ￣
ろかた【路肩】,ロカタ￣
ロカビリー［音楽］,ロカ＼ビリー
ろかほう【ろ過法《×濾》】,ロカホー￣
ろぎん【路銀】,ロキ゚ン￣
ろく【６】,ロク＼
ろく【禄】［歴史］,ロ＼ク
ろく《×碌》,ロク￣
ログアウト,ログア＼ウト
ろぐい《×櫓杭》,ロク゚イ￣
ログイン,ログイ＼ン
ろくえん《×鹿苑》,ロクエン￣
ろくおん【録音】,ロクオン￣
ろくおんき【録音機】,ロクオ＼ンキ
ろくおんじ【鹿苑寺】,ロ＼クオンジ
ろくおんばん【録音盤】,ロクオンバン￣
ろくが【録画】,ロクカ゚￣
ろくがつ【６月】［名詞］,ロクカ゚ツ＼
ろくがつ【６月】［副詞］,ロクカ゚ツ￣
ろくごう【六郷】［地名］,ロク＼コ゚ー
ろくさい《×鹿砦》,ロくサイ￣
ろくさんせい【六・三制】,ロくサンセー￣
ろくじ【６時】,ロク＼ジ
ろくじぞう【六地蔵】,ロクジ＼ゾー
ろくじっしんほう【六十進法】,ロクジッシンホー￣
ろくしゃく【６尺】,ロくシャク＼
ろくしゃく【六尺】［歴史］,ロくシャク＼
ろくしゃくぼう【六尺棒】,ロくシャク＼ボー
ろくじゅう【６０】,ロクジュ＼ー
ろくじゅうそうきょく【六重奏曲】,ロクジューソ＼ーキョク
ろくじゅうそうだん【六重奏団】,ロクジューソ＼ーダン
ろくじゅうよしゅう【六十余州】,ロクジューヨ＼シュー
ろくじゅうろくぶ【六十六部】［仏教］,ロクジューロク＼ブ
ろくじゅっしんほう【六十進法】,ロクジュッシンホー￣
ろくしょう【緑青】,ロくショ＼ー
ろくじょう【６畳】,ロク＼ジョー
ろくすっぽ［俗語］,ロくスッポ￣
ろくすっぽう［俗語］,ロくスッポー￣
ろくだいがく【六大学】,ロクダ＼イカ゚ク
ろくだか【禄高】［歴史］,ロク＼ダカ
ろくでなし《×碌無》,ロクデナシ￣
ろくどう【六道】［仏教］,ロク＼ドー
ろくどうせん【六道銭】,ロクドーセン￣
ろくな《×碌》,ロクナ￣
ろくに《×碌》,ロクニ￣
ろくぬすびと【禄盗人】,ロクヌ＼スビト
ログハウス,ログハ＼ウス
ろくはらみつじ【六波羅蜜寺】,ロくハラミ＼ツジ
ろくぶ【六部】［仏教］,ロク＼ブ
ろくぶんぎ【六分儀】,ロクブ＼ンキ゚
ろくぼく《×肋木》,ロクボク￣
ろくまい【禄米】［歴史］,ロクマイ￣
ろくまく【ろく膜《×肋》】,ロクマク￣
ろくまくえん【ろく膜炎《×肋》】,ロクマク＼エン
ろくめいかん【鹿鳴館】,ロクメ＼ーカン
ろくめんたい【六面体】,ロクメンタイ￣
ろくやね【ろく屋根《×陸》】［建築］,ロクヤネ￣
ろくよう【六曜】,ロクヨー￣
ろくれんぱつ【６連発】,ロクレ＼ンパツ
ろくろ《×轆轤》,ロクロ￣
ろくろく,ロクロク￣
ろくろくばん【六六判】［写真］,ロクロクバン￣
ろくろくび【ろくろ首《×轆轤》】,ロクロ＼クビ
ろくろっくび【ろくろっ首《×轆轤》】,ロクロ＼ックビ
ロケ,ロ＼ケ
ロケーション,ロケ＼ーション
ロケット,ロケ＼ット
ロケット,ロケ＼ット
ロケットうちあげ【ロケット打ち上げ】,ロケ＼ット・ウチアケ゚￣
ロケットだん【ロケット弾】,ロケット＼ダン
ロケットへいき【ロケット兵器】,ロケットヘ＼ーキ
ロケハン,ロケハン￣
ろけん【露見】,ロケン￣
ロゴ,ロ＼ゴ
ろこう【露光】,ロコー￣
ロココちょう【ロココ調】,ロココチョー￣
ロココふう【ロココ風】,ロココフー￣
ロココようしき【ロココ様式】,ロココヨ＼ーしキ
ロゴス,ロ＼ゴス
ろこつ【露骨】,ロコツ￣
ろざ【露座】,ロ＼ザ
ろざし【ろ刺し《×絽》】［服飾］,ロザシ￣
ロザリオ,ロザリオ￣
ロサンゼルス［地名］,ロサンゼ＼ルス
ろし【ろ紙《×濾》】,ロ＼シ
ろじ【路次】,ロ＼ジ
ろじ【路地】,ロ＼ジ
ろじ【露地】,ロ＼ジ
ロシア［地名］,ロ＼シア
ロシアご【ロシア語】,ロシアコ゚￣
ロシアじん【ロシア人】,ロシア＼ジン
ろじうら【路地裏】,ロジウラ￣
ロジカル,ロ＼ジカル
ろじさいばい【露地栽培】,ロジサ＼イバイ
ロジスティックス,ロジすティ＼ッくス
ロジック,ロ＼ジック
ろじもの【露地物】,ロジモノ￣
ろしゅつ【露出】,ロしュツ￣
ろしゅつけい【露出計】,ロしュツケー￣
ろしゅつひょう【露出表】,ロしュツヒョー￣
ろじょう【路上】,ロジョー￣
ろじょうちゅうしゃ【路上駐車】,ロジョーチュ＼ーシャ
ろしん【炉心】,ロシン￣
ロジン,ロ＼ジン
ロジンバッグ［スポーツ］,ロジンバ＼ッグ
ろしんようゆう【炉心溶融】,ロシンヨ＼ーユー
ロス,ロ＼ス
ロスかい【ロス海】［地名］,ロす＼カイ
ロスキル［地名］,ロ＼すキル
ロスタイム,ロすタ＼イム
ロストル,ロ＼すトル
ロゼ,ロ＼ゼ
ろせん【路線】,ロセン￣
ろせんか【路線価】,ロセ＼ンカ
ろせんず【路線図】,ロセ＼ンズ
ろせんバス【路線バス】,ロセンバ＼ス
ロゾー［地名］,ロ＼ゾー
ろそくたい【路側帯】,ロソくタイ￣
ろだい【露台】,ロダイ￣
ロタウイルス,ロタウイ＼ルス
ろちょうこつ【ろ頂骨《×顱》】,ロチョ＼ーコツ
ろちりめん《×絽縮緬》,ロチ＼リメン
ロッカー,ロ＼ッカー
ろっかい【六界】［仏教］,ロッカ＼イ
ろっかく【６角，六角】,ロッカク＼
ろっかくけい【六角形】,ロッカ＼くケー
ろっかくどう【六角堂】,ロッカクドー￣
ろっかしょ【六ヶ所】［地名］,ロッカ＼ショ
ろっかせん【六歌仙】,ロッカ＼セン
ろっかっけい【六角形】,ロッカ＼ッケー
ろっかん【六感】,ロッカン￣
ろっかん【ろっ間《×肋》】,ロッカン￣
ろっかんしんけいつう【ろっ間神経痛《×肋》】,ロッカンシンケーツー￣
ロッキーさんみゃく【ロッキー山脈】［地名］,ロッキーサ＼ンミャク
ロッキングチェア,ロッキンク゚チェ＼ア
ロック［音楽］,ロ＼ック
ロック,ロ＼ック
ロックアウト,ロックア＼ウト
ロッククライミング,ロッくクラ＼イミンク゚
ロックンロール,ロックンロ＼ール
ろっこう【六甲】［地名］,ロ＼ッコー
ろっこうさん【六甲山】［地名］,ロッコ＼ーサン
ろっこつ【ろっ骨《×肋》】,ロッコツ￣
ろっこんしょうじょう【六根清浄】［仏教］,ロ＼ッコン・ショージョー￣
ロッジ,ロ＼ッジ
ロッテルダム［地名］,ロッテ＼ルダム
ロット,ロット￣
ロッド,ロッド￣
ろっぽう【六方】［芸能］,ロ＼ッポー
ろっぽう【六方】,ロッポ＼ー
ろっぽう【六法】［法律］,ロ＼ッポー
ろっぽうぜんしょ【六法全書】,ロッポーゼ＼ンショ
ろっぽんぎ【六本木】［地名］,ロッポンキ゚￣
ろてい【路程】,ロテー￣
ろてい【露呈】,ロテー￣
ロデオ,ロ＼デオ
ろてき《×蘆荻》［植物］,ロテキ￣
ろてん【露天】,ロテン￣
ろてん【露店】,ロテン￣
ろてん【露点】［物理］,ロテン￣
ろてんしょう【露天商】,ロテ＼ンショー
ろてんぶろ【露天風呂】,ロテンブ＼ロ
ろてんぼり【露天掘り】,ロテンボリ￣
ろとう【路頭】,ロトー￣
ろとう【露頭】,ロトー￣
ろどん【ろ鈍《×魯》】,ロドン￣
ろなわ【ろ縄《×櫓》】,ロナワ￣
ろは【ロハ】［俗語］,ロ＼ハ
ろば《×驢馬》,ロ＼バ
ろばた【炉端】,ロバタ￣
ろばたやき【炉端焼き】,ロバタヤキ￣
ろばん【路盤】,ロバン￣
ろばん【露盤】,ロバン￣
ロビー,ロ＼ビー
ロビイスト,ロビイ＼すト
ろひょう【路標】,ロヒョー￣
ろびょうし【ろ拍子《×櫓》】,ロビョ＼ーシ
ろびらき【炉開き】,ロビ＼ラキ
ロビング［スポーツ］,ロビンク゚￣
ロブ［スポーツ］,ロ＼ブ
ろふさぎ【炉塞ぎ】,ロふ＼サキ゚
ロブスター,ロ＼ブすター
ろぶつ【露仏】,ロ＼ブツ
ロフト,ロふト￣
ろべそ《×櫓臍》,ロベソ￣
ロベリア［植物］,ロベ＼リア
ろへん【炉辺】,ロヘン￣
ろへんだんわ【炉辺談話】,ロヘンダ＼ンワ
ろぼう【路傍】,ロボー￣
ロボット,ロ＼ボット
ロボトミー［医学］,ロボ＼トミー
ロマネスク［建築］,ロマネ＼すク
ロマン,ロ＼マン
ロマンス,ロ＼マンス
ロマンスグレー,ロマンスグレ＼ー
ロマンスシート,ロマンスシ＼ート
ロマンチシズム,ロマンちシ＼ズム
ロマンチスト,ロマンチ＼すト
ロマンチック,ロマンち＼ック
ロマンは【ロマン派】,ロマンハ￣
ロム,ロ＼ム
ロメ［地名］,ロ＼メ
ろめい【露命】,ロ＼メー
ろめん【路面】,ロメン￣
ろめんてん【路面店】,ロメ＼ンテン
ろよう【路用】,ロヨー￣
ロレーヌ［地名］,ロレ＼ーヌ
ろれつ《×呂律》,ロレツ￣
ロワール［地名］,ロワ＼ール
ろん【論】,ロ＼ン
ろんがい【論外】,ロ＼ンカ゚イ
ろんぎ【論議】,ロ＼ンキ゚
ろんきつ【論詰】,ロンきツ￣
ろんきゃく【論客】,ロンキャク￣
ろんきゅう【論及】,ロンキュー￣
ろんきゅう【論究】,ロンキュー￣
ろんきょ【論拠】,ロ＼ンキョ
ロング,ロ＼ンク゚
ロングシュート,ロンク゚シュ＼ート
ロングスカート,ロンク゚すカ＼ート
ロングステイ,ロンク゚すテ＼イ
ロングセラー,ロンク゚セ＼ラー
ロングヒット,ロンク゚ひ＼ット
ロングボール,ロンク゚ボ＼ール
ロングラン,ロンク゚＼ラン
ろんけつ【論決】,ロンケツ￣
ろんけつ【論結】,ロンケツ￣
ろんご【論語】［書名］,ロンコ゚￣
ろんこう【論考】,ロンコー￣
ろんこうこうしょう【論功行賞】,ロンコーコ＼ーショー
ろんこく【論告】,ロンコク￣
ろんごよみ【論語読み】,ロンコ゚＼ヨミ
ろんし【論旨】,ロ＼ンシ
ろんしき【論式】,ロンしキ￣
ろんじゃ【論者】,ロ＼ンジャ
ろんじゅつ【論述】,ロンジュツ￣
ろんしょう【論証】,ロンショー￣
ろんじる【論じる】,ロンジル￣
ろんじん【論陣】,ロンジン￣
ろんずる【論ずる】,ロンズル￣
ろんせつ【論説】,ロンセツ￣
ろんせん【論戦】,ロンセン￣
ろんそう【論争】,ロンソー￣
ろんそう【論そう《×叢》】,ロンソー￣
ろんそうてん【論争点】,ロンソ＼ーテン
ろんだい【論題】,ロンダイ￣
ろんだん【論断】,ロンダン￣
ろんだん【論談】,ロンダン￣
ろんだん【論壇】,ロンダン￣
ろんちょう【論調】,ロンチョー￣
ろんてん【論点】,ロ＼ンテン
ロンド［音楽］,ロ＼ンド
ロンドン［地名］,ロ＼ンドン
ロンドンデリー［地名］,ロンドンデ＼リー
ろんなし【論無し】,ロンナシ￣
ろんなん【論難】,ロンナン￣
ろんぱ【論破】,ロ＼ンパ
ロンパース［服飾］,ロ＼ンパース
ろんばく【論ばく《×駁》】,ロンバク￣
ロンバルディア［地名］,ロンバル＼ディア
ろんぱん【論判】,ロンパン￣
ろんぴょう【論評】,ロンピョー￣
ろんぶん【論文】,ロンブン￣
ろんべん【論弁】,ロンベン￣
ろんぽう【論法】,ロンポー￣
ろんぽう【論ぽう《×鋒》】,ロンポー￣
ろんり【論理】,ロ＼ンリ
ろんりがく【論理学】,ロンリ＼カ゚ク
ろんりてき【論理的】,ロンリテキ￣
わ【輪】,ワ＼
わ【和】,ワ＼
ワーカホリック,ワーカホ＼リック
ワーキングプア,ワーキンク゚プ＼ア
